name,age,street,city,state,zip,lng,lat
Brenda Joyce,62,870 Ballard Pass,West Gregoryport,Utah,39191,63.599669,56.4038815
Paul Dean,93,27396 Makayla Trail Apt. 076,New Deborahberg,Rhode Island,15286,-93.405628,-33.7317005
Barbara Adkins,45,77005 Anna Points Apt. 244,Kathleenstad,Missouri,45517,31.388401,8.594277
Erin Hubbard,91,1659 Scott Club Suite 955,South Michelle,Hawaii,18169,-139.518209,-79.698700
Patricia Duran,51,843 Ethan Station,East Waltertown,Mississippi,25941,-109.750685,-65.507335
Vanessa Garcia,52,49550 Joel Avenue Suite 833,Toddview,Arkansas,84236,-65.256989,-84.1130415
Courtney Cole,22,912 Whitney Expressway,Georgeview,Minnesota,64309,-87.754349,30.1980855
Joseph Nichols,96,02880 William Shoals Suite 360,New David,Connecticut,83102,95.196654,86.778330
Jesus Rose,18,80419 Richard Mills Suite 716,South Hannahfort,Missouri,04559,-153.281156,74.2983195
Gary Coleman,68,024 Davis Ports Suite 840,Friedmanmouth,Hawaii,04423,140.369612,6.580905
Cody Johnson,68,9077 Diana Rest,Teresabury,Mississippi,08034,-97.525169,-24.576414
Sarah Morgan,97,216 Evans Island Apt. 475,Port Antonio,Massachusetts,57145,78.696544,-25.438770
David Sanders,75,16689 Melissa Lodge,Murphyville,North Carolina,54864,120.718660,-79.422465
Jacqueline James,63,74114 Roberts Station,North Kayla,Nevada,14901,-130.445746,77.848663
Timothy Maxwell,65,108 Christopher Port Apt. 949,Hamiltonfort,New Hampshire,57640,-75.950123,86.019655
Lauren Smith,58,950 Brian Point Suite 493,Randallfurt,Iowa,54590,123.515718,57.4104685
Andrew Welch,20,339 Travis Path Apt. 165,Paynetown,North Dakota,71173,146.067134,-33.330171
Hannah Hampton,19,026 Williams Springs,New Cindy,Nevada,18847,160.650650,79.8658365
Sandra Taylor,74,0279 Long Mall,West Thomaschester,Wyoming,90517,35.317105,31.5071365
Robert Reyes,65,882 Ashley Turnpike,East John,Tennessee,72088,-141.038268,-44.0661375
Caitlin Cook,93,29100 Griffith Fall Apt. 558,Tammyview,Virginia,51495,50.205634,67.322495
Chase Riley,32,444 Roy Underpass Suite 220,West Morgan,Georgia,09007,30.961127,-5.324242
Tracy Haas,84,757 Brenda Unions,West Danielfurt,Iowa,77113,-64.972962,65.3983695
Christina Mueller,41,64419 Reynolds Road,Tiffanystad,North Carolina,82929,82.042735,-10.2050835
Amy Ayala,19,93756 Meza Dam Suite 215,South Richardburgh,New Jersey,18986,114.083468,-49.5175455
Brian Avila,94,5571 Barry Pass,East Brandonstad,Idaho,07143,-119.119684,84.962170
Richard Wilson,78,837 Dawn Fall,Hillview,Massachusetts,67911,0.690723,7.3096595
Angela Rice,28,456 Sheila Cove,Alexisshire,Virginia,11745,145.200016,-8.565050
Lisa Hayes,89,91888 Guzman Bridge Suite 727,North Lindseyton,Maryland,81632,-106.781579,-51.596156
Alexandra Bass,80,4252 Scott Brook,East Christychester,Vermont,65917,19.544575,78.4769905
Joseph Curtis,52,323 Erika Plains,Lake Fredchester,Pennsylvania,61111,-175.170587,-58.9520225
Tammy Smith,93,3969 Lisa Pine,Terrellmouth,North Dakota,91817,61.623356,70.2496545
Jason Lopez,34,53988 Church Burg Apt. 273,Angelamouth,Iowa,53305,-11.933729,-88.1331095
Kenneth Graham,42,000 Jill Loop Suite 391,Harrisborough,Missouri,58341,-91.133855,-3.651311
Audrey Mason,86,252 Smith Trace,Davidmouth,Virginia,06342,148.684138,-75.4627705
Andrew Parks,57,973 Benton Mount,Ryanchester,Wyoming,26137,-174.417728,-15.645126
Timothy Cook,24,9861 Tiffany Camp Suite 233,West Lucas,Florida,62474,172.746516,9.119719
David Price,80,4384 Lawson Land Apt. 674,North Chelseastad,Illinois,74327,-132.120118,-29.349271
Nicholas Manning,45,4599 Brittany Falls Apt. 857,Watsonbury,Virginia,25245,160.865528,7.6411505
Dwayne Hubbard,40,644 Billy Branch,Oscarton,Idaho,83180,160.825487,11.930367
Alexandra Wilson,93,313 Johnson Valley,Kylechester,Utah,06689,40.589920,36.8839785
Sherry Wright,93,1679 Michael Fields Apt. 490,Harrisshire,New Hampshire,98248,155.565016,-9.970940
Tom Carson,59,80370 Amber Well Apt. 250,Acevedomouth,Massachusetts,13284,-82.403796,-88.4548675
Shelly Hood,54,748 Carlson Gateway,Scottburgh,Ohio,76197,-148.352936,-65.476324
Brandi Kennedy,50,929 Rachel Radial Suite 764,Coleville,New York,57361,91.742380,-74.905671
Jennifer Morales,94,8267 Bridget Court,Moraleshaven,West Virginia,16628,-118.502280,-11.767915
Kendra Wells,97,40650 Murray Park Apt. 781,Fostermouth,Mississippi,40930,0.685717,76.488022
Michelle Schneider,88,736 Bailey Track Suite 413,South Jamesmouth,Connecticut,71751,-143.945097,-16.934499
Rhonda Buckley,92,44924 Kane Harbor,Catherineville,Vermont,26371,-175.643744,67.0173685
Jasmine Graham,45,6832 John Circle,Port Matthew,North Dakota,45595,76.046688,45.0836125
Jennifer Rowland,73,214 Steven Views Suite 850,Port Stacey,Maine,24552,-165.381618,79.187542
Tammy Brown,55,86690 Sheri Place,Port Anthonyfort,Arkansas,52234,137.966537,10.3600165
Eric Miller,80,6046 Pineda Springs,Lake William,Florida,64511,-82.583347,-45.5450245
Mary Smith,19,9983 Johnson Ways,New Anitamouth,North Dakota,32173,-93.930290,-24.4019675
Madison Walters,63,661 Brad Unions Suite 390,North Joseph,Michigan,74750,52.492907,-76.650900
Mario Griffin,62,39666 Stephanie Square Apt. 836,Dickersonstad,North Carolina,62845,-154.908379,17.469256
Nicholas Lawson,91,530 Elliott Valley Suite 377,Brittanyburgh,Vermont,72420,86.639699,50.4639155
Peggy Hardin,65,0467 Susan Ridge Suite 413,Chelseaside,Colorado,39961,-112.360921,41.2412605
Kelly Mcgee,92,983 Brown Haven,Clarkbury,Washington,24036,-128.120229,-21.646945
Renee Austin,95,2938 Jensen Trace,Salazarside,Louisiana,08333,-73.409458,-55.288148
Kevin Graham,41,66174 Jennifer Rapids,Harringtontown,Tennessee,98581,117.360152,-59.246274
Erin Brewer,18,914 Miles Drives,Johnsonmouth,Montana,39932,67.231569,-86.3556235
Daniel Thompson,68,63825 Stephanie Road Suite 643,East Scottmouth,Vermont,42353,-10.586294,45.4289755
Wanda Tate,75,229 Jeffrey Roads Suite 673,Christinaberg,Georgia,03894,62.667396,-43.039110
Joseph Casey,74,6874 Laurie Village Apt. 856,Lake Tannershire,Iowa,70787,-60.477114,56.074657
Tiffany Costa,96,226 Heather Passage Suite 214,Lake Ronnie,North Dakota,85393,-145.701994,71.453550
Steven Terrell,28,357 Martinez Ferry,Port Tinaside,Alaska,54597,-127.248781,-40.6711575
John White,60,16623 Bowman Tunnel,Lake Jessicaborough,Georgia,69188,147.447741,-79.4935045
Chad Chavez,99,85880 Beth Place,South Gary,Florida,47475,170.507863,33.3871665
Jacob Chapman,66,9053 Adam Way Apt. 168,Lake Michael,New Mexico,98412,-131.536592,-8.579402
Dawn Morgan,22,7599 Williams Trail Suite 231,New Elizabeth,Louisiana,89302,-12.245967,-55.0200115
Candace Wood,46,336 Melanie Summit,Perezburgh,Louisiana,47600,-178.743513,-16.409954
Dennis Nicholson,87,303 Michael Drive Apt. 315,New Dianabury,Kansas,69122,-179.919588,-62.728406
Erica Rogers,56,058 Michelle Alley,New Erica,North Dakota,69699,-64.082075,71.677128
Tammy Larsen,60,034 Theodore Way Apt. 614,Davisfort,Mississippi,93805,-157.780575,-75.819375
Laura Burke,38,62473 Butler Shores,New Davidburgh,Illinois,55993,-120.786473,89.965799
Tamara Jackson,40,59466 Wilson Course Apt. 007,Port Austinburgh,Oklahoma,63117,108.876419,64.6127645
Paula Morris,26,1298 Chad Harbor,Teresamouth,Connecticut,08997,-179.805072,79.663883
Matthew Steele,43,635 Andrea Park Apt. 044,South Jason,Oklahoma,52875,-62.195985,-76.995885
Tammy Long,93,36982 Allen Shoals Suite 183,Jamesberg,Wyoming,41582,-117.348514,-43.4976095
Brian Trujillo,82,306 Young Neck,South Laurabury,Kentucky,84971,-82.003836,47.2571535
Maria Cook,84,3885 Devin Corners,Watsonfurt,Louisiana,44599,-134.845333,47.5266165
Jason Brown,59,215 Tonya Ports Apt. 809,East Christine,Michigan,14064,-160.324479,-72.658425
Fernando Holloway,33,52316 Lamb Knoll,Myersview,Nevada,67578,-83.190804,-32.8077715
Richard Sanders,30,04274 Hendricks Circle Apt. 689,Michaelmouth,Illinois,26442,15.729955,9.729598
Mr. Daniel Bush,85,7969 Hicks Street,West Tamibury,Utah,33766,-82.330945,-88.585631
Christine Mcdaniel,79,0267 Nichole Islands,New Brianstad,Florida,60624,-127.883996,73.9607655
William Williams,72,16253 Alyssa Forks,North Wendyshire,Mississippi,94883,-92.211288,-52.6232585
Jeffrey Crawford,59,801 Jason Lakes,Greenton,Maine,41687,30.653139,5.723673
Robert Harris,72,5937 Hughes Meadows Suite 022,Matthewbury,Delaware,17216,-74.145296,-55.931708
Logan Jenkins,77,39312 Ortiz Grove,East Johnville,Oklahoma,72635,-82.442427,-72.3084795
Charles Sanchez,65,21445 Dwayne Throughway,Mackbury,Alaska,98802,-28.787131,-67.235050
Julia Robinson,40,62737 Emily Port Apt. 911,Ericatown,Missouri,60788,-130.089875,12.883945
Robert Barker,92,023 Daniel Mills,Keithmouth,Wisconsin,86572,174.865518,-68.2278745
Jonathan Meyers,60,802 Tyler Cliffs,New Timothy,New Jersey,08689,100.716327,89.6824225
Kent Turner,65,1256 Coleman Crescent Apt. 177,East Julie,Alabama,64905,178.111255,85.9651795
Krista Gaines,100,1912 Regina Way,Danland,Nevada,91796,-109.040306,18.920381
Nancy Gonzales,21,2969 Cody Port Suite 599,East Kimberly,Pennsylvania,58996,144.663713,-10.1686465
Amy Lucas,79,44555 Gina Street Apt. 682,Michaelfort,Utah,01776,174.475715,-71.521410
Valerie Fischer,43,73240 Burns Hill Suite 376,Jonesfort,Massachusetts,61233,116.204041,14.8698755
April Taylor,62,56634 Johnson Rapid Suite 114,East Kristenstad,New Mexico,48714,139.188249,-23.1517665
Michael Lowe,28,68011 Phillips Lake,South Ashley,South Dakota,21186,-56.838216,-23.8178105
Colin Ortiz,91,7156 Chaney Extension,Laneborough,Colorado,00648,-14.038945,-12.556031
Marie Ryan,43,43234 Scott Rest Suite 790,New Kelsey,Nevada,97958,-116.111113,-22.949863
Aaron Nichols,19,87581 Hubbard Ramp,Port Gregory,North Dakota,29412,-133.185509,-0.361733
James Taylor,77,54421 Dillon Flat Suite 982,New Erikchester,South Carolina,09505,-121.841799,21.316036
Sydney Adams,79,8327 Sharp Estates,East Gavin,Montana,95666,-129.500319,-69.549333
Allison Rhodes,21,9061 Mary Manor Apt. 001,Richardport,Oklahoma,22980,122.593995,-69.0212125
Jessica Wilson,72,92833 Rhonda Rest Suite 693,Juarezmouth,California,34552,-161.468210,-34.2254665
Karen Randall,56,76843 Taylor Ridges,South Brandon,New York,74484,60.814805,-88.7447815
Matthew Carter,51,58017 Molina Well,Port Rebecca,Massachusetts,72312,-30.429481,40.385557
Jason Mercado,67,525 Heather Crescent Suite 257,Josephport,Virginia,32686,67.709961,71.1946025
Jonathan Rose,80,9873 William Gardens,Littlechester,Colorado,10156,-125.130445,-75.4858575
Scott Powell,30,79768 Kelli Islands Apt. 908,Port Samantha,Indiana,70841,-139.847072,42.9110365
Mary Martin,93,747 Warner Corner,Oliverchester,Illinois,69407,-153.592063,-76.5203825
David Scott,65,64635 Winters Island Apt. 240,Port Ericview,Oregon,55485,-44.136402,-8.315700
Morgan Berger DDS,88,57157 Williams Mission Suite 828,Bullockberg,Minnesota,93473,2.824611,-7.487559
Douglas Mcdowell,22,059 Clark Track Apt. 047,Port Charlesfurt,Ohio,96136,165.793070,-82.845650
Katherine Singh,46,56565 Danielle Throughway,Port Laurafort,Minnesota,84107,-74.484069,71.0587115
Derek Chapman,94,1513 Greene Avenue,Boltonport,Virginia,38623,22.720748,46.802265
Karen Mendez,100,9701 Kennedy Drives,Seanfurt,Nebraska,36389,105.004325,-56.1125435
Tyler Conner,21,8102 Amy Walks,North Kimport,Kansas,73350,-119.798500,58.882994
Robert Fisher,26,524 Jessica Lights,Port Sharon,Mississippi,30526,112.743106,80.861933
Paul Patterson,60,19900 Leach Stravenue,Port Georgeberg,Mississippi,27278,-171.862274,-47.1616155
Joseph Allison,74,0133 Cole Lane,Jonesmouth,Arizona,85909,101.596503,23.060345
Anthony Mccormick,63,55950 Brian Road Apt. 110,Lake Davidchester,Kentucky,80767,-46.964687,60.8541085
Edward Heath,96,7735 King Port,South Davidfurt,New York,42289,-140.169287,42.6437805
Audrey Garcia,73,301 Russell Shoal,Lake Lisa,West Virginia,94915,-60.950514,-82.754723
Sarah Cunningham,95,37834 Susan Mill,Port Lynn,Missouri,07228,-6.856332,85.964017
Christine Newton,41,57059 Willis Islands,Youngland,Mississippi,17199,-8.730053,-49.377959
Gary Martinez,25,66125 April Skyway,East Fernando,Indiana,76739,-97.214782,45.1432865
Jennifer Morgan,26,207 Mckay Branch,Johnsonfurt,New York,21967,-78.609547,-88.3134425
Jennifer Thomas,21,790 Newman Mountain Suite 821,East Kathleenside,West Virginia,01597,102.415133,-17.6662975
Dawn Campbell,37,22193 Castillo Radial,Samanthamouth,Nevada,43053,116.762867,-32.110852
Chelsea Neal,59,0321 Anderson Mall Apt. 891,Port Caitlyn,Nebraska,93494,91.002350,35.786867
Nicole Rodriguez,75,8480 Aaron Row,Mirandaborough,Michigan,27567,29.104958,-23.5007825
Jonathan Trujillo,66,02780 Theresa Center Apt. 933,West Chelsea,Oklahoma,62082,76.981810,-30.131041
Jennifer Scott,82,05816 Rose Forks Apt. 648,New Karenborough,Maine,68476,-65.177304,5.6040985
Lisa Torres,53,25193 Ward Ville Suite 133,Richardsonbury,Texas,85021,9.920550,-1.306616
Christine Hart,88,963 Michael Coves Suite 675,South Maryborough,Massachusetts,47124,26.241512,-54.2743485
Ashley West,45,34267 Tammy Mall Apt. 353,Briggsstad,Oregon,37074,-67.249957,83.805350
Kyle Vance,64,23146 Holt Flats Suite 091,New Christina,Wyoming,50824,55.135651,27.0386415
Shelly Garcia DDS,32,80680 Cynthia Island Apt. 670,West Lauraborough,Nevada,62958,-46.922481,77.9268245
William Herring,31,27500 Moreno Loaf,Kellyview,New Hampshire,45411,-75.130888,56.4338955
Molly Mejia,29,389 Lara Station,Garymouth,Florida,53294,-177.075023,-7.7511625
Robert Smith,81,324 Eric Parkways Suite 008,Kennethborough,Alaska,55048,118.931665,66.228843
Tyler Smith,29,93014 Kevin Crescent,Huntertown,Ohio,50818,162.116937,-62.4647465
Cory Arroyo,26,0157 Flores Junctions,Connieport,Washington,76026,-141.146142,-21.9586875
Raymond Best,33,8975 Brown Corners,Ericberg,New York,88842,37.620756,-40.570717
Katie Miller,89,6552 Elizabeth Wells Apt. 655,West Johnville,Iowa,30336,41.790277,21.7196025
David Beltran,77,9271 Wilson Overpass,Lisaside,Nebraska,66833,-44.963678,-48.057026
John Williams,86,30447 Smith Throughway,Andrewburgh,Minnesota,92652,-174.858015,-34.1525395
Susan Valenzuela,57,274 Mccoy Throughway Apt. 818,Schmidtfort,Iowa,01518,153.755782,-66.972435
Alexander Sharp,29,264 Schneider Bridge,Boyerton,Nevada,79532,-53.849345,-29.3196825
Lisa Leblanc,91,295 Matthew Circle,West Nathanielmouth,Illinois,97347,-171.123327,-40.6437695
James Thomas,54,80827 Jeff Lock Apt. 560,South Elizabeth,Illinois,69458,148.920733,35.1996445
Carlos Gibson,75,94992 Timothy Landing,East Dianaborough,Louisiana,84345,97.206304,-48.5383715
Sarah Evans,85,02115 Brandon Island,East Kimberlybury,Indiana,54939,6.351245,-54.0655575
Ronald Kent,27,04744 Michael Haven Suite 062,New Keithborough,Massachusetts,95790,28.918153,-29.842408
John Lewis,42,754 John Union,Clarkebury,Nevada,98243,-166.955860,-78.180132
Sherry Knight,23,156 Foster Courts,West Michael,Kansas,19431,-50.080076,27.558145
Kevin Brown,92,88589 Miller Throughway,North William,Illinois,48335,58.372153,-5.8672775
Donald Dickerson,35,2937 Schultz Keys,Elizabethport,Colorado,05544,104.244771,0.495601
Parker Christensen,90,822 Michael Mills Apt. 239,Knightfort,Alaska,59969,122.321693,-72.8934365
Heidi Hernandez,36,41992 Nancy Hill Apt. 954,Kelleytown,Nevada,85508,-68.776598,-67.658958
Amy Roberson,86,38538 Brown Point Apt. 131,West Carolbury,Maine,32114,72.595774,-33.421197
Keith Thompson,33,83052 Taylor Mall Apt. 328,South Jacobborough,North Dakota,41226,92.129091,-86.4684605
Roberta Reynolds,62,06967 Robin Gateway,Amandaborough,Florida,49478,-151.377757,59.533199
Joshua Garcia,46,227 Sanchez Avenue Apt. 659,New Michaelborough,New Mexico,98107,158.201794,35.6425285
Patrick Matthews,88,620 Robert Vista Apt. 230,Lake Samanthastad,Iowa,00904,104.194117,-57.6065175
Linda Nielsen,28,10498 Keith Isle Suite 228,Boonestad,Nevada,79283,177.263740,24.887169
Craig Ashley,27,05716 Arias Track,Kingview,Massachusetts,52006,125.430286,13.392770
Mrs. Natalie Silva MD,98,9505 Stewart Unions Suite 908,Debrafort,New Mexico,96744,-179.761021,-66.818113
Renee Kirk,56,51588 Susan Junction Suite 855,Lake Andrewhaven,Wyoming,18870,-113.314209,11.734519
Thomas Rodgers,41,885 Reese Course,South Ryan,Montana,90612,109.734531,71.0232425
Miss Melissa Fritz,93,84305 Brittney Row Suite 530,Ramosfort,South Dakota,57402,-91.011478,2.508404
Amber Pollard,40,1961 Carolyn Loop Suite 908,Johnchester,Vermont,54948,113.656938,52.0378345
Stephen Jones,23,096 Austin Dale Apt. 450,Lewisstad,Alaska,46357,-153.279253,71.180270
Jacob Boyd,39,86633 Herrera Estates Suite 188,Christopherview,Georgia,87258,1.776614,67.533180
Alan Winters,55,54460 Galloway Passage Apt. 110,Mcleanmouth,Pennsylvania,81365,-102.335258,-64.934871
Tiffany Hubbard,21,3012 Flores Gardens Apt. 156,East Joshuashire,Nebraska,65037,-143.828718,-0.620772
Chad Hensley,29,01964 Megan Mount Apt. 864,Williambury,Illinois,99096,172.772865,21.032816
Nicholas Robinson,60,577 Jennifer Hills,Rebeccaport,Virginia,83959,2.987152,-56.3804765
Timothy Jones,23,18915 Vincent Groves Suite 841,Keymouth,Arkansas,88423,38.139836,13.6683885
Christopher Cooper,96,34957 Brooks Turnpike Suite 302,Jennifermouth,Vermont,16631,154.468516,76.8193015
Travis Stout,35,211 Hamilton Course,Sweeneyhaven,Alabama,65270,-104.211209,-64.451769
Katie Mckenzie,63,362 Arnold Roads Apt. 369,Port Hannah,Missouri,44913,-109.455458,-29.2331525
Melinda Blankenship,76,0438 Kimberly Crest Suite 519,Hillfort,Louisiana,23709,-52.541779,65.0759105
Jeffrey Martin,99,20179 Yang Hill Suite 771,Lewisview,Vermont,46301,1.400981,-0.5009425
Mrs. Carla Hester,74,6809 Brewer Coves,West Josephmouth,South Dakota,96525,-17.810890,10.2843895
Robert Sanders,44,236 Lisa Trace,Gonzalesmouth,Oregon,94492,-119.327088,86.492991
Jonathan Hodges,85,32606 Sherry Ridges Apt. 581,East Adam,Ohio,04818,-162.257654,7.4602135
Justin Pittman,67,0042 Nicole Orchard Apt. 725,Marshside,Nebraska,01561,-119.071068,-19.635864
Joanna Vargas,26,180 Bradley Court Suite 604,Davidstad,North Dakota,12386,-117.195661,-85.300953
Alyssa Foster,76,455 Amanda Circle,Conniemouth,Ohio,15584,-91.797970,-0.6577835
Jason Gardner,66,6853 Vincent Burg,North Christopher,Arizona,15878,-137.961766,62.2614055
Kelly Rhodes,78,4184 Brown Rue,Glendatown,Virginia,29088,19.636351,32.6416135
Denise Harris,90,3578 Sean Square,Singletonbury,Oklahoma,10255,176.273575,-25.8364125
Christina Jenkins,28,4586 Zachary Station,Fisherbury,Mississippi,12442,-47.781916,-9.8976715
Patrick White,93,64209 Jeremy Ridges Apt. 119,South John,Wyoming,34435,-41.478472,-25.2928405
Karen Dawson,96,007 Pamela Oval,Ryanside,Maine,23415,-136.075039,-44.895850
Sherri Hudson,32,5757 Hale Turnpike Apt. 655,Freyberg,Montana,88802,-57.371865,-76.7294835
Brianna Wilson,36,7134 Rodriguez Ways Apt. 345,Port Martin,Florida,77543,56.479432,1.7129265
Courtney Alvarez,46,8765 Amanda Stream,Christinaville,New Hampshire,11427,144.944389,-67.4299485
Keith Graham,83,81369 Heidi Expressway Suite 526,North David,Missouri,44391,105.714895,-45.588062
Jacqueline Lozano,63,874 Michael Corner Apt. 266,North Jennifer,Oregon,24100,-111.522076,-69.187444
Tiffany Holt,71,1548 Bradley Port,Lewisberg,Washington,73638,82.707850,-31.345780
Steven Ward MD,61,431 Kenneth Motorway,South Todd,Mississippi,43012,-139.882599,53.818521
John Brown,67,0668 Roberta Estates,Sharontown,Montana,31495,-27.845559,-80.867559
Ronald Romero,33,4859 Hughes Canyon Suite 708,West Dawnberg,Tennessee,96264,159.427022,25.4623805
Edward Villa,82,225 Nichols Ford,New Jobury,Oregon,22233,-25.776999,42.3604765
William Hernandez,89,133 Wall Crossing Suite 598,Lambside,Oregon,33542,-103.893067,-6.257908
James Sawyer,76,965 Newman Knoll,Lake Sharonmouth,New Jersey,89339,7.830576,-9.6520775
Nancy Russell,70,28327 Jenkins River,Robbinsland,Rhode Island,78503,-76.866251,-84.980786
